"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026452",814.204443005825,0.0175022548902097,0.163490696352339,0.107053522192422,0.91474651911005,0.999923589617851
"ENSMUSG00000025959",1115.92608439067,0.135305004116207,0.152748098414072,0.885804835025966,0.375722703960554,0.999923589617851
"ENSMUSG00000086836",1.42421424596999,2.55891368204676,1.69667842766872,1.50819014394069,0.131505869093881,0.999923589617851
"ENSMUSG00000101895",1.42803072582326,0.380782011442233,1.86493863344664,0.204179378673978,0.838213325343935,0.999923589617851
"ENSMUSG00000050122",50.7369794879724,0.00581885637141573,0.319824580941934,0.0181938997755528,0.985484169106235,0.999923589617851
"ENSMUSG00000103603",6.45593087065441,-0.296396903220843,0.91729022182861,-0.323122274900062,0.746602641411576,0.999923589617851
"ENSMUSG00000026114",2.27720339235567,2.24330179378591,1.48560053976903,1.51003027646629,0.131035698832622,0.999923589617851
"ENSMUSG00000073557",3473.96832215589,0.120489184186642,0.100687742886123,1.19666188488221,0.231438368891818,0.999923589617851
"ENSMUSG00000103614",9.46960788173269,-0.115401696076535,0.634897959078731,-0.181764162927832,0.855767809811673,0.999923589617851
"ENSMUSG00000103976",28.3689719442717,1.14693273616351,0.631156016914936,1.81719369763703,0.0691874596565196,0.999923589617851
"ENSMUSG00000101168",1.87988028763953,1.45566666425475,1.45664948001611,0.999325290143689,0.317637138081603,0.999923589617851
"ENSMUSG00000026429",35.8638701605854,-0.235127372527281,0.292948592099029,-0.802623323234128,0.422192483515248,0.999923589617851
"ENSMUSG00000042793",119.409210934509,-0.363929242232393,0.221929474407535,-1.63984186059081,0.101038051904608,0.999923589617851
"ENSMUSG00000097993",20.9413961969818,0.240112570739893,0.455272252766682,0.527404359217441,0.597912816965426,0.999923589617851
"ENSMUSG00000025958",1256.73525745344,-0.025990723519492,0.11432034111079,-0.227349947235584,0.820151637501934,0.999923589617851
"ENSMUSG00000025956",287.179507961542,-0.0896731260276726,0.152561737582339,-0.587782542652774,0.556678263142527,0.999923589617851
"ENSMUSG00000101832",3.47424487393213,-1.86229497316476,0.908188756260376,-2.05055938022519,0.0403098755196323,0.999923589617851
"ENSMUSG00000087213",6.27175710950084,0.963920534614326,0.803711873802129,1.19933593870437,0.230397346096276,0.999923589617851
"ENSMUSG00000031506",2.65373316728436,3.54336999877659,1.68263070547053,2.1058512644851,0.0352172741634264,0.999923589617851
"ENSMUSG00000070871",579.281074105114,0.00349336927145758,0.109897231561753,0.0317876003045135,0.974641435164077,0.999923589617851
"ENSMUSG00000026426",8195.42283182106,0.137721476310052,0.08414663334299,1.63668433113285,0.101696444593502,0.999923589617851
"ENSMUSG00002075149",8.81779768725228,0.231419626265378,0.723973662111605,0.319651996165716,0.749232153390404,0.999923589617851
"ENSMUSG00000085311",21.7094921589586,-0.0607484837837083,0.422369786285663,-0.143827721007066,0.885636512262198,0.999923589617851
"ENSMUSG00000045005",47.7760497420268,0.466593102738957,0.298599143865729,1.56260696765015,0.118145068424042,0.999923589617851
"ENSMUSG00000102140",3.56350617878754,-0.80194161257661,1.35378314497858,-0.592370805879177,NA,NA
"ENSMUSG00000026424",7125.18044553823,-0.117373199034737,0.144586674457271,-0.811784346485012,0.416915385678215,0.999923589617851
"ENSMUSG00000079139",777.224919268345,-0.0339101785190831,0.132464559783491,-0.255994347276797,0.797955202142862,0.999923589617851
"ENSMUSG00000097680",45.0427305308237,-0.0645334592996188,0.322268703109542,-0.200247367109934,0.841287123707167,0.999923589617851
"ENSMUSG00000026565",462.905671152922,0.135925046436199,0.142145010064984,0.956242124672959,0.338949922179958,0.999923589617851
"ENSMUSG00000051344",1040.30209549793,0.112687824910591,0.0997943024416889,1.12920098796659,0.258813057063836,0.999923589617851
"ENSMUSG00000099008",2.81567437355163,3.60937278186088,1.87914095495357,1.92075680770316,0.0547623740917284,0.999923589617851
"ENSMUSG00000084416",61.5579638620162,-0.0762161165899078,0.530821624908461,-0.14358140854388,0.885831022354354,0.999923589617851
"ENSMUSG00000003051",6.91206624084391,-0.270903891848858,0.856554975067555,-0.316271459199092,0.751796472404862,0.999923589617851
"ENSMUSG00000026564",32.8591128178507,0.259055100483888,0.301153632932097,0.860209116395746,0.389673780280259,0.999923589617851
"ENSMUSG00000000544",2.38804181077388,2.62795092770364,1.74679898945367,1.50443808564691,0.13246860403614,0.999923589617851
"ENSMUSG00000070870",0.946100611076867,2.58075409141656,2.53029587232304,1.01994162803072,0.307756145287645,0.999923589617851
"ENSMUSG00000041926",1231.88123237185,-0.153630451905805,0.103742624192261,-1.48088071900986,0.138638361794746,0.999923589617851
"ENSMUSG00000044429",2.43526823772923,-1.39761209746274,1.1525474671495,-1.21262866588856,0.225271823994377,0.999923589617851
"ENSMUSG00000062580",2110.43175889358,0.0389699530087311,0.0918574930743058,0.424243594120377,0.671388170915022,0.999923589617851
"ENSMUSG00000040629",2.53256125967725,0.655138955067937,1.1877915300061,0.551560554624072,0.581249467991915,0.999923589617851
"ENSMUSG00000048096",66.2683650282185,0.260524878436717,0.2743514139188,0.949602827685168,0.342314101136492,0.999923589617851
"ENSMUSG00000044816",59.8025880186549,0.00667737057181628,0.229266953369894,0.0291248715685735,0.976764999566223,0.999923589617851
"ENSMUSG00000041889",7232.21813550736,0.0752627255833143,0.089581853448248,0.840155932102858,0.400820963046977,0.999923589617851
"ENSMUSG00000014602",37269.9894781215,0.0922019412885658,0.0988951057802368,0.932320568961781,0.35117088080828,0.999923589617851
"ENSMUSG00000101378",2.06734888446904,1.36314960903155,1.39082142731627,0.980103974715058,0.327034797377308,0.999923589617851
"ENSMUSG00000025950",1094.48610020447,-0.037287337133509,0.107244460030468,-0.347685438696933,0.728076433441929,0.999923589617851
"ENSMUSG00000034159",1.98586925514751,0.412994701248967,1.70436729059023,0.242315552245751,0.808535663864024,0.999923589617851
"ENSMUSG00000084989",6.10828608302738,1.45438820088131,0.860254263192355,1.69064922210808,0.0909038177511513,0.999923589617851
"ENSMUSG00000041879",4550.56040290316,0.0218677669503953,0.0864425975975444,0.252974431104052,0.800287971701417,0.999923589617851
"ENSMUSG00000100620",2.54277953336573,2.13036645161175,1.38358908117287,1.53973927707338,0.123623918719494,0.999923589617851
"ENSMUSG00000040612",3462.14867273507,0.14552685322592,0.103590550128487,1.40482749676894,0.160072580454583,0.999923589617851
"ENSMUSG00000091393",16.673889249421,0.769151974565345,0.758891130706219,1.01352083776441,0.310811448105955,0.999923589617851
"ENSMUSG00000103400",57.1363013347117,0.0197465915577122,0.276255087156113,0.071479558117796,0.94301609319587,0.999923589617851
"ENSMUSG00000026563",335.737120679327,-0.0299463829299834,0.117291060377404,-0.255316840291373,0.798478394190968,0.999923589617851
"ENSMUSG00000047793",211.969854368067,0.174465989646134,0.233336078127612,0.747702588670058,0.454639569391784,0.999923589617851
"ENSMUSG00000040596",1219.75903671785,-0.0161654451760369,0.0984330015763977,-0.164227900370286,0.869551737969217,0.999923589617851
"ENSMUSG00000084093",9.31316153108497,0.262054163851934,0.836059638402692,0.313439558393937,0.753946733983902,0.999923589617851
"ENSMUSG00000026273",368.951372917843,-0.157183266547796,0.118985556559473,-1.32102812385662,0.186491986957445,0.999923589617851
"ENSMUSG00000101172",1.96954753910541,-1.11043510822234,1.21173005418624,-0.916404692931446,0.359454674823191,0.999923589617851
"ENSMUSG00000100351",1.7974534806268,-0.906745112975168,1.7673343205674,-0.513058057223751,0.6079107097157,0.999923589617851
"ENSMUSG00000051081",0.863788344414413,-3.33905179307138,2.09123258888552,-1.59669077979072,0.110334651923625,0.999923589617851
"ENSMUSG00000025949",1286.35613347986,0.0825168061836754,0.100679204778031,0.819601290709452,0.412443437614017,0.999923589617851
"ENSMUSG00000026274",110.17206262097,0.0862575585752931,0.246417232923523,0.350046778595487,0.726303591503365,0.999923589617851
"ENSMUSG00000086925",1.53000890501658,0.433593793519132,2.34920836847502,0.184570172377088,0.853566182940817,0.999923589617851
"ENSMUSG00000102548",38.6208198585131,0.0644686421909751,0.396181435425822,0.162725045714682,0.87073492619403,0.999923589617851
"ENSMUSG00000025946",36.9440324075812,0.0600663483213384,0.32980743854633,0.182125511134887,0.855484228545246,0.999923589617851
"ENSMUSG00000097823",358.777037563741,0.0820990580709151,0.104618075104668,0.784750225893345,0.432600028413142,0.999923589617851
"ENSMUSG00000082774",0.937602952299313,-0.996758879473195,2.9217000572759,-0.341157155058053,0.732985275760472,0.999923589617851
"ENSMUSG00000060568",964.659479794534,0.0922073503605089,0.11061714669666,0.833571947153586,0.404522239164453,0.999923589617851
"ENSMUSG00000026275",2977.59515131651,0.0888210987054323,0.0717705919771609,1.23756954288042,0.215875713520722,0.999923589617851
"ENSMUSG00000098689",0.968734170096399,-0.0686574779587055,2.26020801401858,-0.0303766191133154,0.975766691493828,0.999923589617851
"ENSMUSG00000009418",3319.91599563987,0.0803419419802012,0.128530982117705,0.625078410329319,0.531919596939201,0.999923589617851
"ENSMUSG00000064389",6.56223745524714,0.0226844785078526,0.657798356983725,0.0344854593615439,0.972490037200969,0.999923589617851
"ENSMUSG00000102474",4.03774931655221,0.711975289160968,1.10776677190372,0.642712263283926,0.520410822190509,0.999923589617851
"ENSMUSG00000104524",15.4887835430345,1.31311951771787,1.31908639160143,0.995476510165256,0.319504563266705,0.999923589617851
"ENSMUSG00000054412",75.8650634147591,-0.15384272600836,0.248165208891962,-0.619920603275759,0.535310060480824,0.999923589617851
"ENSMUSG00000026421",5821.37576860322,-0.189931627877684,0.101870889604285,-1.86443476262422,0.0622606749422934,0.999923589617851
"ENSMUSG00000041801",1142.0289155072,-0.0016276840824355,0.144848423869357,-0.0112371542537705,0.991034236803873,0.999923589617851
"ENSMUSG00000026558",1402.23366110689,0.1031893869802,0.0961822051225176,1.07285320448576,0.283336984836937,0.999923589617851
"ENSMUSG00000103139",3.31117099885936,2.38568121743263,1.44661289034933,1.64914970227905,0.0991169693659622,0.999923589617851
"ENSMUSG00000026113",5443.10472164791,0.0103350791403554,0.0657781359693769,0.157120279984323,0.87515005497237,0.999923589617851
"ENSMUSG00000102909",3.25789411020077,-0.0660533696892082,1.0483607224937,-0.0630063376774452,0.949761457613816,0.999923589617851
"ENSMUSG00000086064",7.81824835807906,2.38641380569868,1.10163572899773,2.16624583143273,0.0302924066004381,0.999923589617851
"ENSMUSG00000102879",4.42118594740495,2.00342374687553,1.25174620915966,1.60050314689628,0.109487009372947,0.999923589617851
"ENSMUSG00000026112",2460.30965956106,-0.026877401219512,0.0781838094922605,-0.343771957315186,0.731017791137559,0.999923589617851
"ENSMUSG00000034107",8.04408381026428,0.634764693960543,0.844163440387636,0.751945255611949,0.452083981149018,0.999923589617851
"ENSMUSG00000052428",1001.62831300461,-0.146403553853443,0.117929245740551,-1.24145247376157,0.214438644747752,0.999923589617851
"ENSMUSG00002075501",10.2890351768781,0.843298174886297,0.889796595390188,0.947742640571129,0.343260487605553,0.999923589617851
"ENSMUSG00000026687",797.555759068192,-0.043238180595459,0.117430411697617,-0.368202580323036,0.712722186467191,0.999923589617851
"ENSMUSG00000026111",1175.14428014755,0.0415322116169856,0.0822903653311089,0.504703211000144,0.613767305430475,0.999923589617851
"ENSMUSG00000026688",2991.15590461929,0.0699934182640127,0.144713714574265,0.4836681752654,0.628621382531032,0.999923589617851
"ENSMUSG00000026418",66.9029622405851,-0.569185482700789,0.36102275580366,-1.57659170661901,0.11488950226399,0.999923589617851
"ENSMUSG00000041782",65.9820714909468,-0.594401041714326,0.218746297386695,-2.71730789876438,0.00658153492330682,0.999923589617851
"ENSMUSG00000015843",192.266381696347,0.211855406495901,0.181089193495973,1.16989535601754,0.242043082992871,0.999923589617851
"ENSMUSG00000026686",0.929091225286791,3.27888848517067,2.43840182853045,1.3446875108139,0.17872616950874,0.999923589617851
"ENSMUSG00000026110",1089.02392842314,0.014641548399076,0.089730433763298,0.163172602482891,0.870382537128291,0.999923589617851
"ENSMUSG00000103948",5.09816210011406,1.73860842432051,1.05167904283773,1.6531739756164,0.0982954613137197,0.999923589617851
"ENSMUSG00000034088",5102.2242706148,0.00950508361609844,0.08832360740507,0.107616569288279,0.914299852934605,0.999923589617851
"ENSMUSG00000026090",7460.61650465297,0.0219851518278374,0.0641727619206034,0.342593199511004,0.731904518806119,0.999923589617851
"ENSMUSG00000089767",48.2097400104797,0.150155232838485,0.239959475993539,0.62575246181371,0.53147731705833,0.999923589617851
"ENSMUSG00000104365",8.50404944250394,0.108394223520813,0.988345884144391,0.109672357885772,0.912669223357806,0.999923589617851
"ENSMUSG00000090489",6.92092166437027,1.22449494285438,1.13821512141622,1.07580273694731,0.28201548797678,0.999923589617851
"ENSMUSG00000102650",23.4675748434818,1.69772651737099,0.744660752200078,2.27986571382352,0.0226156540980751,0.999923589617851
"ENSMUSG00000052534",4737.71158500498,0.0509941076296477,0.0851553438056209,0.598836260306211,0.549282079552357,0.999923589617851
"ENSMUSG00000103780",18.1960292754407,0.132861535700435,0.550261561955187,0.241451602086018,0.809205122826363,0.999923589617851
"ENSMUSG00000102594",29.5430871588616,0.706805260185522,0.656420605715258,1.07675666185915,NA,NA
"ENSMUSG00000015222",21374.1460776746,-0.0379146785516305,0.117046874641141,-0.323927304064075,0.74599307190334,0.999923589617851
"ENSMUSG00000073656",12.2275013135561,0.852819779567788,0.748416633588912,1.13949869804233,0.254495211011412,0.999923589617851
"ENSMUSG00000065694",3.4947328465175,-0.530707998744764,0.8875779735356,-0.597928311166543,0.549887768343878,0.999923589617851
"ENSMUSG00000026683",47.9347701834511,-0.0380928083194847,0.377874913340613,-0.100807984268456,0.919702888602259,0.999923589617851
"ENSMUSG00000026678",3387.76022292129,-0.167292222701522,0.0842242508459445,-1.9862714244561,0.0470031938028732,0.999923589617851
"ENSMUSG00000038530",14140.6395714112,0.0711131733540841,0.092731588894438,0.76687107599371,0.44315817220411,0.999923589617851
"ENSMUSG00000070532",149.593587033484,-0.0582569372708938,0.140097432871703,-0.415831582897338,0.677533246377612,0.999923589617851
"ENSMUSG00000089990",2.73192154884176,1.09925669538415,1.24024754819917,0.886320393844164,0.375444902534722,0.999923589617851
"ENSMUSG00000026276",46.5533532291341,0.160989305762757,0.330873521164269,0.486558444436024,0.626571278464726,0.999923589617851
"ENSMUSG00000026675",700.977237380314,-0.124907897032853,0.111322819449762,-1.12203317927302,0.261848332870871,0.999923589617851
"ENSMUSG00000097503",25.4573612569617,-0.142348441200449,0.343758271788934,-0.414094591701491,0.678804833445471,0.999923589617851
"ENSMUSG00000034066",143.006205731548,-0.211485183165317,0.248828257414623,-0.849924302660364,0.395367173031998,0.999923589617851
"ENSMUSG00000103854",3.65596803094866,1.13895342323826,1.51576713106346,0.751403959023159,0.452409580824126,0.999923589617851
"ENSMUSG00000060771",514.100878609845,-0.322620122912729,0.111920287429281,-2.88258840575784,0.00394422440214817,0.965174912525669
"ENSMUSG00000097268",40.2613618354499,0.397782328545193,0.382577714752852,1.03974254956843,0.298459526603005,0.999923589617851
"ENSMUSG00000026674",341.031835815804,0.0823651345176577,0.178207416272826,0.462186906921768,0.643947291713953,0.999923589617851
"ENSMUSG00000037216",153.985671589256,-0.322254188628987,0.156015194631089,-2.065530792632,0.0388728050880966,0.999923589617851
"ENSMUSG00000026277",7887.1899900042,-0.0312908085323377,0.0663407597482061,-0.471667925587539,0.637163834556693,0.999923589617851
"ENSMUSG00000100927",4.12061373356205,0.826479580833235,0.953608194175455,0.866686743970209,0.386113670552874,0.999923589617851
"ENSMUSG00000026088",171.383797506022,-0.0119520126400299,0.157341495661379,-0.0759622411735065,0.939449138545484,0.999923589617851
"ENSMUSG00000026278",2508.56194695574,-0.0146880940800421,0.167342254684654,-0.0877727750693982,0.930057276578177,0.999923589617851
"ENSMUSG00000055567",6731.11002968405,0.0389674794690368,0.147611711462984,0.263986367225397,0.791790423624101,0.999923589617851
"ENSMUSG00000103375",21.7924487757445,-0.316603249952616,0.665984872970683,-0.475391052863378,0.634508270477371,0.999923589617851
"ENSMUSG00000026087",1595.73072931836,-0.11847981244151,0.119137105837065,-0.994482882633946,0.319987834844382,0.999923589617851
"ENSMUSG00000026279",490.923489684079,0.0666383413412455,0.150034290576252,0.444154073614109,0.656931193980366,0.999923589617851
"ENSMUSG00000061584",1.79502807438762,2.04207756869249,1.93474323866925,1.05547729945658,0.291207086261132,0.999923589617851
"ENSMUSG00000087374",0.845486664831649,1.64853978142238,2.2697574291262,0.726306591298183,0.467650839543286,0.999923589617851
"ENSMUSG00000026005",442.941901746706,-0.233168789285708,0.143636371898944,-1.62332692063368,0.104519537669204,0.999923589617851
"ENSMUSG00000026670",1683.60516681548,-0.135270476372181,0.0948859733312923,-1.42561088454968,0.153980692636638,0.999923589617851
"ENSMUSG00000104266",6.92971897731593,-1.24288828322002,0.635693849559676,-1.95516801693288,0.0505632422388208,0.999923589617851
"ENSMUSG00000026280",1938.12568902464,-0.0168874738800712,0.0748790185715042,-0.225530117811906,0.821566898189635,0.999923589617851
"ENSMUSG00000026281",1031.34437342455,-0.134863828697879,0.0935527545039693,-1.44158052227268,0.149420746476011,0.999923589617851
"ENSMUSG00000058407",1261.437600133,-0.0401709137207796,0.0778474039051016,-0.516021237776268,0.605839576185798,0.999923589617851
"ENSMUSG00000026667",8029.40391818332,0.0513685634641058,0.0640938240899231,0.801458864305492,0.422866049179632,0.999923589617851
"ENSMUSG00000044306",1.64872859604054,-2.09664869937767,1.45105538983986,-1.44491293306802,0.148482343120052,0.999923589617851
"ENSMUSG00000073494",1.2717046929946,-0.484107754252761,2.09292171347383,-0.231307148822705,0.817076193310696,0.999923589617851
"ENSMUSG00000026004",199.964538637332,-0.0526563230834048,0.21276951337789,-0.247480582379697,0.804536317224801,0.999923589617851
"ENSMUSG00000096964",30.2778603814006,0.117544019409975,0.449517357685151,0.261489389453799,0.793715130951294,0.999923589617851
"ENSMUSG00000102559",28.4297014272657,0.0428278657001658,0.480188883627823,0.0891896234177719,0.928931211825353,0.999923589617851
"ENSMUSG00000102374",31.3705071055402,0.111174244913283,0.399744605620364,0.27811318364322,0.780925475736602,0.999923589617851
"ENSMUSG00000102776",22.1414906594275,-0.254823632582449,0.573994180162439,-0.443948112000604,0.657080098868677,0.999923589617851
"ENSMUSG00000026283",392.216029669042,0.0932360638639096,0.115445176481314,0.807621996047628,0.419308220329421,0.999923589617851
"ENSMUSG00000082057",13.3523044955581,0.257446642771362,0.625132113222901,0.411827575844861,0.680465807827719,0.999923589617851
"ENSMUSG00000102418",1.55361468848455,0.695062131354665,1.82339343017538,0.381191529952926,0.703061133640347,0.999923589617851
"ENSMUSG00000103706",8.16840162604942,0.820157225119403,0.566499467288683,1.44776345341461,0.147683217011125,0.999923589617851
"ENSMUSG00000103756",7.58442282201787,1.44655174008876,0.751043202368967,1.92605663099805,0.0540973030523746,0.999923589617851
"ENSMUSG00000103382",16.6701233602794,-0.465850041514637,0.518830093678496,-0.897885545172925,0.369246571696548,0.999923589617851
"ENSMUSG00000103553",2.92278481535284,1.2331947598398,1.32991379491794,0.927274207209717,0.35378418253346,0.999923589617851
"ENSMUSG00000102752",212.425294720579,-0.189291774254274,0.219445198706788,-0.862592462126256,0.388361576241127,0.999923589617851
"ENSMUSG00000026083",1952.43201643051,0.0643202235233933,0.278897421694147,0.23062322746723,0.817607521082481,0.999923589617851
"ENSMUSG00000026003",863.876638565383,-0.0775186721898307,0.09467292219728,-0.818805107000889,0.412897616729181,0.999923589617851
"ENSMUSG00000073609",95.5923120721347,0.0730531648794268,0.267911805957392,0.272676169004082,0.785102155123775,0.999923589617851
"ENSMUSG00000093805",5.51076121467008,-0.639301224921043,0.761697500350757,-0.839311176190875,0.401294713229504,0.999923589617851
"ENSMUSG00000099624",2.04531860758469,-0.576688311028718,1.4555792457992,-0.39619162796738,0.691963666993438,0.999923589617851
"ENSMUSG00000061816",8.65868013998737,0.373010178615984,0.59983978816388,0.621849677157587,0.534040717527283,0.999923589617851
"ENSMUSG00000073608",1.47030198409508,-0.404865203191867,2.05011020840772,-0.197484604257601,0.843448328226806,0.999923589617851
"ENSMUSG00000082212",0.954412724309942,3.30205184094858,2.83432731378335,1.16502135264713,0.244010349754601,0.999923589617851
"ENSMUSG00000026082",382.075663503892,0.0230202065814078,0.238535479658173,0.096506425854956,0.923118370655302,0.999923589617851
"ENSMUSG00000034000",412.900653945561,-0.222856416288928,0.182377914953988,-1.22194848178384,0.221727109816915,0.999923589617851
"ENSMUSG00000103804",8.01154263009847,-0.164212682262368,0.650689164960698,-0.252367322379322,0.800757155806792,0.999923589617851
"ENSMUSG00000038473",1956.73141183899,0.16382285546449,0.270267082577514,0.606151714452702,0.544414013024664,0.999923589617851
"ENSMUSG00000026285",3.23288342088743,1.50898373519467,1.09744370586601,1.37499876041834,0.169131829003721,0.999923589617851
"ENSMUSG00000042800",8.37223149425308,0.147120174925992,0.776988180105722,0.189346734857632,0.849821068631406,0.999923589617851
"ENSMUSG00000100347",5.214999437606,-0.152204324358789,0.748816982929517,-0.203259712090578,0.838932043281133,0.999923589617851
"ENSMUSG00000038463",252.488334231527,-0.435401069262505,0.207378928849431,-2.09954343808301,0.0357690228536724,0.999923589617851
"ENSMUSG00000051185",1506.1751919503,0.0241070742420961,0.135704964129617,0.177643274855226,0.859003136605641,0.999923589617851
"ENSMUSG00000103973",6.92330074830885,0.295939764307733,0.836394002859396,0.353828175831006,0.72346765643819,0.999923589617851
"ENSMUSG00000081051",54.4683179434959,-0.0749630010229274,0.425809636801887,-0.176048155194301,0.860256110820702,0.999923589617851
"ENSMUSG00000026663",2385.23510929355,-0.0109309275973903,0.0997539151536428,-0.109578933123119,0.91274331896073,0.999923589617851
"ENSMUSG00000040710",258.791257680143,0.216893880131867,0.149336347416127,1.45238506153823,0.146394567633412,0.999923589617851
"ENSMUSG00000053925",59.6126263845154,-0.274223451848589,0.246537467326131,-1.11229929804476,0.266009485598364,0.999923589617851
"ENSMUSG00000026000",5677.98014931799,0.0288817024727143,0.083843572979303,0.344471274856616,0.730491895016513,0.999923589617851
"ENSMUSG00000026659",278.988945752389,-0.153979491564759,0.11485517343651,-1.34064045142796,0.18003721702962,0.999923589617851
"ENSMUSG00000037138",1583.56082875452,0.0462866206684478,0.134470702546528,0.344213421897103,0.730685789151962,0.999923589617851
"ENSMUSG00000096968",4.05555492004797,-0.137682711561075,0.860348333352933,-0.160031357327677,0.872856372960553,0.999923589617851
"ENSMUSG00000040693",97.575513532909,0.0195668522672945,0.232900672102769,0.0840137217751802,0.933045521941424,0.999923589617851
"ENSMUSG00000085391",15.584154815346,0.575818619648222,0.619888983661124,0.928906037734986,0.352937783702783,0.999923589617851
"ENSMUSG00000097814",118.241690774666,-0.185039964789719,0.169426934199291,-1.092151998525,0.274766297078663,0.999923589617851
"ENSMUSG00000085280",2.39014493598539,1.66055965639391,1.21736274287748,1.36406314889253,0.172547691658728,0.999923589617851
"ENSMUSG00000070524",25.4863136643202,0.332794787273037,0.405075445313886,0.821562479589847,0.411325950919602,0.999923589617851
"ENSMUSG00000087131",11.0640061564284,0.918037701763241,0.716774103008164,1.28079083481171,0.20026714412392,0.999923589617851
"ENSMUSG00000102984",4.64368765790451,0.384099121230721,1.05154713009998,0.365270476459007,0.714909514460174,0.999923589617851
"ENSMUSG00000045463",1.04716965375371,-1.94128799774086,2.19847973590779,-0.883013823613558,0.377228802697051,0.999923589617851
"ENSMUSG00000025991",21.0264824605823,-0.0648798822722567,0.386186260944863,-0.168001528882768,0.866582076300964,0.999923589617851
"ENSMUSG00000048814",4419.37936944049,0.113464988141291,0.0826273187680791,1.37321396643365,0.16968583908789,0.999923589617851
"ENSMUSG00000026414",422.136218139764,0.0520898649484515,0.138365301317066,0.376466241554932,0.706570307997332,0.999923589617851
"ENSMUSG00000038421",2.34079705678888,-0.610077420282956,1.36842556581915,-0.445824336757225,0.655724140750016,0.999923589617851
"ENSMUSG00000089838",2.29592321153431,-3.65802696062068,1.31364568987047,-2.78463743216893,0.00535876063680446,0.999923589617851
"ENSMUSG00000101482",1.15659972621252,-0.257567214037596,2.45517188299216,-0.104908017162405,0.916448797300318,0.999923589617851
"ENSMUSG00000026331",0.890954185167748,-1.59919493414876,2.25550858847777,-0.709017443922946,0.478313651895027,0.999923589617851
"ENSMUSG00000103179",1.14015680087086,3.54298775854869,2.70170267647439,1.31139069794761,0.189725799924452,0.999923589617851
"ENSMUSG00000026080",2308.35161476351,0.0431534790587068,0.0813756955357306,0.530299357499917,0.595904392092556,0.999923589617851
"ENSMUSG00000044768",1816.66092398059,-0.164700593183622,0.091795589349433,-1.79421031392549,0.0727796065364893,0.999923589617851
"ENSMUSG00000103647",1.08943213327417,-1.19204032494694,1.62299413100421,-0.734469892512414,0.462662403174387,0.999923589617851
"ENSMUSG00000118489",1.01394076475363,0.0850017831078697,1.76372003705489,0.0481946007994602,0.961561153127249,0.999923589617851
"ENSMUSG00000026413",8.1851020662558,0.216576258099389,0.570708606681718,0.379486581354771,0.70432656695873,0.999923589617851
"ENSMUSG00000026078",650.49162923775,-0.0153699373629892,0.111761460920585,-0.137524485062975,0.890616240332224,0.999923589617851
"ENSMUSG00000062209",1323.73492150478,0.0950858908328132,0.14493993294846,0.656036531123727,0.511800619687341,0.999923589617851
"ENSMUSG00000103046",47.6519843284166,0.236354641235279,0.376674056995667,0.627477886638735,0.53034602705296,0.999923589617851
"ENSMUSG00000104188",0.826798193328141,0.484082033208093,2.29717158146686,0.210729593345823,0.833098280952064,0.999923589617851
"ENSMUSG00000103182",1.39009772678972,-2.05773624935893,2.66673174548596,-0.771632262165895,0.44033226052843,0.999923589617851
"ENSMUSG00000102449",3.55774879677104,-0.0204927133943257,1.27683959046739,-0.0160495598251495,0.987194853752984,0.999923589617851
"ENSMUSG00000083795",1.70466087178748,-1.881188432353,2.29221664214018,-0.820685269345479,0.41182556358213,0.999923589617851
"ENSMUSG00000103307",2.05712755526546,3.11573125494477,1.52421679311577,2.04415229448802,0.0409385043247043,0.999923589617851
"ENSMUSG00000104508",3.63135378518981,-0.466345293905445,1.05077013620385,-0.443812854817349,0.657177893700591,0.999923589617851
"ENSMUSG00000103642",3.57127135602601,0.355260665609125,1.14673442685038,0.309802040726104,0.75671149964036,0.999923589617851
"ENSMUSG00000026656",104.884069310649,-0.373036731225244,0.230841167090905,-1.61598875939811,0.106096743513531,0.999923589617851
"ENSMUSG00000103809",2.89383446462448,0.815775020913782,1.53268326091277,0.532252841613184,0.59455088930541,0.999923589617851
"ENSMUSG00000087514",5.69094521464541,1.43533728327687,1.09877344296781,1.30630867761054,0.191447607317112,0.999923589617851
"ENSMUSG00000100354",1.33692525460402,3.76913062824239,2.66396456046895,1.41485764644665,0.157110238151813,0.999923589617851
"ENSMUSG00000059089",4.56920267552723,-0.933451906180945,1.24861389718247,-0.747590514799895,0.454707187726702,0.999923589617851
"ENSMUSG00000026077",1484.35531939051,-0.0338316725165573,0.087690611754762,-0.385807235684156,0.699639436118527,0.999923589617851
"ENSMUSG00000092553",1.12346760122158,-0.683208363190403,2.2179441230059,-0.308036778791557,0.758054346675622,0.999923589617851
"ENSMUSG00000092563",9.97066520817274,-0.859524244384842,0.770790261649641,-1.11512078855964,0.26479866417267,0.999923589617851
"ENSMUSG00000051985",892.871839313635,0.159877966912107,0.186683822051358,0.856410401047628,0.391770813537796,0.999923589617851
"ENSMUSG00000059498",313.877162021813,-0.39002122483174,0.178257905165043,-2.1879603289999,0.0286724921563316,0.999923589617851
"ENSMUSG00000025997",79.2650127103624,-0.134047844871009,0.225458293587186,-0.594557169480091,0.552139517024689,0.999923589617851
"ENSMUSG00000026411",2027.86498067181,0.052319241038003,0.106802618744519,0.489868522448452,0.624226938599839,0.999923589617851
